Temperature (°C),Humidity (%),Pressure (hPa),Voltage (V),Fire Alarm
28.7,41.74,937.326,0.411958,0
28.7,41.7,937.34,0.422483,0
28.75,41.6,937.338,0.396264,0
28.76,41.55,937.35,0.417214,0
28.77,41.54,937.351,0.433055,0
28.82,41.49,937.359,0.427763,0
28.8,41.43,937.351,0.427763,0
28.87,41.41,937.354,0.497379,0
28.86,41.34,937.353,0.497379,0
28.87,41.33,937.342,0.470403,0
28.9,41.27,937.335,0.45968,0
27.5,41.32,937.334,0.657462,0
27.01,42.28,937.333,0.691115,0
26.81,43.34,937.343,0.585068,0
26.67,44.19,937.336,0.646274,0
26.57,44.8,937.328,0.562976,0
26.48,45.32,937.337,0.623948,0
26.39,45.71,937.343,0.535511,0
26.35,46.06,937.34,0.57401,0
26.26,46.3,937.347,0.546476,0
26.2,46.51,937.345,0.54099,0
26.16,46.71,937.345,0.481165,0
26.13,46.88,937.351,0.470403,0
26.09,47.03,937.344,0.475779,0
26.05,47.13,937.328,0.427763,0
26.0,47.29,937.314,0.433055,0
25.98,47.38,937.308,0.513673,0
25.96,47.5,937.308,0.535511,0
25.95,47.57,937.311,0.475779,0
25.89,47.63,937.318,0.546476,0
25.88,47.79,937.319,0.629523,0
25.85,47.83,937.32,0.679884,0
25.82,47.89,937.325,0.646274,0
25.82,47.94,937.336,0.635102,0
25.79,47.99,937.332,0.646274,0
25.78,48.07,937.326,0.562976,0
25.74,48.12,937.322,0.596149,0
25.74,48.19,937.324,0.618378,0
25.72,48.17,937.335,0.53004,0
25.71,48.27,937.333,0.502802,0
25.67,48.33,937.341,0.524576,0
27.14,48.28,937.349,0.391058,0
27.56,47.22,937.343,0.355004,0
27.78,46.11,937.345,0.417214,0
27.91,45.28,937.349,0.406714,0
28.01,44.58,937.338,0.454333,0
28.11,44.07,937.331,0.45968,0
28.15,43.67,937.327,0.465036,0
28.24,43.31,937.331,0.497379,0
28.32,43.07,937.334,0.486561,0
28.33,42.87,937.331,0.535511,0
28.42,42.64,937.319,0.475779,0
28.46,42.5,937.317,0.486561,0
28.5,42.34,937.314,0.465036,0
28.53,42.25,937.319,0.448997,0
28.55,42.16,937.319,0.513673,0
28.6,42.04,937.316,0.475779,0
28.62,41.96,937.309,0.433055,0
28.63,41.87,937.314,0.465036,0
28.67,41.82,937.313,0.433055,0
28.7,41.77,937.319,0.448997,0
28.73,41.7,937.331,0.443672,0
28.75,41.67,937.322,0.470403,0
28.75,41.61,937.322,0.470403,0
28.8,41.54,937.323,0.433055,0
28.8,41.49,937.314,0.497379,0
28.83,41.44,937.318,0.401483,0
28.84,41.43,937.31,0.438358,0
28.86,41.34,937.321,0.443672,0
28.86,41.31,937.32,0.433055,0
28.9,41.27,937.331,0.519121,0
27.49,41.38,937.328,0.651866,0
27.02,42.31,937.324,0.596149,0
26.84,43.34,937.319,0.601699,0
26.64,44.19,937.324,0.546476,0
26.54,44.8,937.318,0.54099,0
26.46,45.32,937.32,0.53004,0
26.39,45.73,937.33,0.513673,0
26.32,46.07,937.32,0.57401,0
26.26,46.37,937.328,0.551969,0
26.22,46.58,937.341,0.562976,0
26.16,46.74,937.337,0.579536,0
26.1,46.96,937.323,0.57401,0
26.08,47.13,937.321,0.57401,0
26.05,47.23,937.322,0.618378,0
25.98,47.32,937.327,0.57401,0
25.93,47.45,937.345,0.590606,0
25.95,47.52,937.353,0.585068,0
25.91,47.66,937.346,0.57401,0
25.88,47.71,937.351,0.623948,0
25.86,47.77,937.346,0.601699,0
25.82,47.89,937.339,0.623948,0
25.79,47.9,937.331,0.57401,0
25.79,47.99,937.331,0.56849,0
25.77,48.04,937.323,0.590606,0
25.75,48.14,937.315,0.607253,0
25.72,48.14,937.316,0.596149,0
25.71,48.21,937.308,0.657462,0
25.68,48.24,937.311,0.640686,0
25.7,48.29,937.322,0.646274,0
25.65,48.38,937.334,0.596149,0
27.09,48.32,937.336,0.502802,0
27.52,47.28,937.33,0.57401,0
27.71,46.19,937.34,0.497379,0
27.87,45.31,937.337,0.535511,0
27.98,44.64,937.328,0.497379,0
28.08,44.11,937.324,0.497379,0
28.17,43.68,937.321,0.502802,0
28.24,43.34,937.324,0.585068,0
28.28,43.08,937.311,0.585068,0
28.35,42.87,937.313,0.668666,0
28.36,42.65,937.305,0.635102,0
28.42,42.53,937.309,0.663062,0
28.46,42.41,937.324,0.596149,0
28.5,42.28,937.331,0.657462,0
28.55,42.16,937.333,0.601699,0
28.59,42.1,937.33,0.612813,0
28.63,41.96,937.325,0.557469,0
28.63,41.93,937.332,0.590606,0
28.63,41.87,937.325,0.607253,0
28.69,41.8,937.341,0.579536,0
28.73,41.73,937.338,0.585068,0
28.72,41.69,937.343,0.601699,0
28.73,41.65,937.336,0.629523,0
28.76,41.63,937.331,0.601699,0
28.79,41.58,937.323,0.590606,0
28.8,41.47,937.322,0.607253,0
28.8,41.48,937.318,0.590606,0
28.84,41.43,937.322,0.56849,0
28.84,41.41,937.336,0.629523,0
28.83,41.42,937.336,0.557469,0
27.47,41.46,937.325,0.764366,0
27.01,42.41,937.326,0.707985,0
26.78,43.44,937.313,0.691115,0
26.65,44.26,937.327,0.601699,0
26.54,44.88,937.333,0.635102,0
26.44,45.42,937.332,0.640686,0
26.37,45.84,937.329,0.623948,0
26.3,46.2,937.327,0.685498,0
26.26,46.49,937.32,0.618378,0
26.18,46.73,937.305,0.546476,0
26.12,46.98,937.304,0.557469,0
26.12,47.16,937.299,0.590606,0
26.06,47.36,937.3,0.629523,0
26.02,47.56,937.298,0.640686,0
25.98,47.62,937.317,0.618378,0
25.95,47.7,937.329,0.747431,0
25.95,47.82,937.329,0.702359,0
25.86,47.91,937.331,0.747431,0
25.89,47.92,937.33,0.73615,0
25.85,48.05,937.337,0.764366,0
25.84,48.09,937.341,0.786963,0
25.81,48.18,937.349,0.798267,0
25.77,48.24,937.323,0.724877,0
25.75,48.36,937.331,0.713613,0
25.72,48.56,937.325,0.753075,0
25.71,48.63,937.338,0.713613,0
25.7,48.67,937.341,0.730513,0
25.67,48.74,937.345,0.753075,0
25.67,48.83,937.35,0.786963,0
25.62,48.86,937.334,0.894378,0
27.09,48.85,937.332,0.775662,0
27.52,47.76,937.32,0.781312,0
27.74,46.63,937.323,0.798267,0
27.87,45.77,937.327,0.871773,0
27.98,45.1,937.326,0.900026,0
28.07,44.57,937.334,0.91132,0
28.15,44.19,937.338,0.883077,0
28.19,43.88,937.339,0.900026,0
28.27,43.63,937.34,0.894378,0
28.32,43.44,937.344,0.894378,0
28.38,43.26,937.334,0.871773,0
28.4,43.09,937.335,0.883077,0
28.49,42.95,937.334,0.871773,0
28.5,42.77,937.324,0.792615,0
28.53,42.69,937.329,0.820884,0
28.57,42.63,937.331,0.894378,0
28.57,42.52,937.337,0.933891,0
28.62,42.45,937.338,0.922608,0
28.67,42.35,937.35,0.92825,0
28.66,42.33,937.347,0.973322,0
28.69,42.2,937.344,1.018248,0
28.72,42.2,937.335,1.029453,0
28.73,42.17,937.335,1.035051,0
28.73,42.09,937.341,0.990188,0
28.77,42.0,937.339,0.984568,0
28.79,42.01,937.328,0.967695,0
28.8,41.94,937.329,0.933891,0
28.86,41.91,937.324,0.883077,0
28.84,41.84,937.33,0.92825,0
28.83,41.85,937.337,0.888728,0
27.47,41.88,937.319,1.040645,0
26.99,42.85,937.321,1.007032,0
26.77,43.92,937.322,0.995806,0
26.64,44.67,937.34,0.922608,0
26.54,45.33,937.329,0.92825,0
26.41,45.81,937.341,0.860467,0
26.36,46.27,937.341,0.92825,0
26.27,46.56,937.345,0.905674,0
26.22,46.8,937.335,0.91132,0
26.19,47.08,937.347,0.877426,0
26.13,47.26,937.349,0.849158,0
26.08,47.45,937.349,0.826538,0
26.05,47.57,937.357,0.775662,0
26.02,47.72,937.363,0.764366,0
25.96,47.83,937.357,0.747431,0
25.95,47.98,937.323,0.775662,0
25.91,48.04,937.306,0.74179,0
25.89,48.16,937.314,0.815229,0
25.86,48.23,937.325,0.74179,0
25.84,48.33,937.339,0.696736,0
25.82,48.37,937.331,0.803921,0
25.79,48.46,937.328,0.753075,0
25.78,48.53,937.319,0.786963,0
25.77,48.57,937.325,0.753075,0
25.74,48.59,937.316,0.707985,0
25.74,48.65,937.317,0.820884,0
25.71,48.71,937.322,0.826538,0
25.68,48.76,937.326,0.837848,0
25.68,48.78,937.326,0.786963,0
25.67,48.87,937.338,0.809575,0
27.11,48.8,937.337,0.646274,0
27.53,47.71,937.329,0.623948,0
27.73,46.68,937.335,0.657462,0
27.91,45.73,937.339,0.657462,0
28.01,45.05,937.331,0.635102,0
28.09,44.56,937.334,0.635102,0
28.18,44.15,937.332,0.668666,0
28.22,43.82,937.337,0.657462,0
28.27,43.57,937.344,0.719244,0
28.36,43.3,937.346,0.585068,0
28.4,43.12,937.353,0.646274,0
28.43,42.97,937.356,0.651866,0
28.49,42.84,937.341,0.646274,0
28.52,42.74,937.346,0.607253,0
28.52,42.63,937.35,0.663062,0
28.57,42.51,937.34,0.668666,0
28.62,42.48,937.329,0.623948,0
28.66,42.38,937.327,0.607253,0
28.66,42.31,937.33,0.685498,0
28.66,42.27,937.328,0.679884,0
28.7,42.19,937.33,0.696736,0
28.72,42.1,937.32,0.691115,0
28.76,42.06,937.311,0.635102,0
28.77,42.04,937.303,0.623948,0
28.8,41.99,937.307,0.674273,0
28.83,41.94,937.293,0.747431,0
28.82,41.9,937.309,0.674273,0
28.83,41.84,937.294,0.719244,0
28.86,41.84,937.284,0.691115,0
28.87,41.81,937.284,0.674273,0
27.47,41.94,937.283,0.86612,0
27.02,42.87,937.305,0.803921,0
26.77,43.97,937.302,0.820884,0
26.65,44.72,937.309,0.809575,0
26.53,45.39,937.313,0.792615,0
26.44,45.93,937.302,0.786963,0
26.36,46.37,937.3,0.786963,0
26.29,46.71,937.288,0.713613,0
26.23,46.93,937.295,0.781312,0
26.19,47.23,937.281,0.758719,0
26.15,47.41,937.292,0.724877,0
26.12,47.57,937.307,0.753075,0
26.06,47.71,937.316,0.719244,0
26.03,47.88,937.319,0.713613,0
26.0,47.97,937.32,0.826538,0
25.96,48.13,937.32,0.707985,0
25.95,48.19,937.326,0.724877,0
25.91,48.3,937.33,0.758719,0
25.88,48.39,937.338,0.707985,0
25.85,48.43,937.332,0.707985,0
25.84,48.53,937.339,0.73615,0
25.81,48.59,937.325,0.775662,0
25.81,48.64,937.328,0.764366,0
25.77,48.68,937.316,0.730513,0
25.75,48.77,937.31,0.74179,0
25.75,48.78,937.317,0.707985,0
25.71,48.83,937.322,0.679884,0
25.71,48.88,937.314,0.691115,0
25.71,48.89,937.311,0.719244,0
25.68,48.97,937.314,0.696736,0
27.16,48.9,937.315,0.546476,0
27.57,47.85,937.308,0.562976,0
27.76,46.71,937.313,0.579536,0
27.91,45.8,937.308,0.607253,0
28.04,45.16,937.315,0.607253,0
28.11,44.6,937.318,0.601699,0
28.19,44.2,937.336,0.640686,0
28.28,43.92,937.332,0.629523,0
28.33,43.62,937.344,0.618378,0
28.36,43.4,937.338,0.651866,0
28.4,43.17,937.328,0.668666,0
28.48,43.06,937.318,0.635102,0
28.49,42.93,937.311,0.663062,0
28.5,42.8,937.322,0.685498,0
28.56,42.7,937.321,0.719244,0
28.57,42.62,937.325,0.691115,0
28.62,42.55,937.329,0.679884,0
28.66,42.48,937.333,0.764366,0
28.69,42.42,937.329,0.764366,0
28.69,42.38,937.33,0.707985,0
28.75,42.3,937.332,0.781312,0
28.76,42.22,937.322,0.753075,0
28.79,42.21,937.332,0.707985,0
28.79,42.16,937.328,0.753075,0
28.82,42.11,937.321,0.74179,0
28.83,42.06,937.327,0.770013,0
28.86,41.98,937.333,0.691115,0
28.86,41.98,937.321,0.702359,0
28.88,41.93,937.327,0.719244,0
28.91,41.86,937.318,0.640686,0
27.5,41.91,937.314,0.758719,0
27.02,42.91,937.308,0.803921,0
26.84,43.96,937.298,0.770013,0
26.69,44.79,937.302,0.753075,0
26.56,45.41,937.296,0.702359,0
26.46,45.92,937.292,0.713613,0
26.41,46.35,937.303,0.702359,0
26.33,46.71,937.297,0.679884,0
26.3,46.95,937.297,0.691115,0
26.23,47.23,937.304,0.685498,0
26.19,47.4,937.299,0.707985,0
26.12,47.62,937.307,0.696736,0
26.08,47.71,937.31,0.764366,0
26.06,47.91,937.305,0.719244,0
26.02,48.0,937.307,0.702359,0
26.0,48.1,937.311,0.719244,0
25.96,48.2,937.327,0.685498,0
25.93,48.29,937.322,0.691115,0
25.91,48.38,937.319,0.651866,0
25.89,48.46,937.316,0.696736,0
25.88,48.55,937.325,0.674273,0
25.84,48.59,937.324,0.73615,0
25.81,48.66,937.322,0.719244,0
25.78,48.74,937.324,0.74179,0
25.77,48.77,937.334,0.719244,0
25.74,48.82,937.333,0.696736,0
25.75,48.84,937.335,0.679884,0
25.72,48.9,937.328,0.713613,0
25.72,48.98,937.333,0.73615,0
25.7,49.0,937.327,0.730513,0
27.15,48.99,937.344,0.601699,0
27.56,47.91,937.342,0.53004,0
27.77,46.82,937.334,0.56849,0
27.92,45.92,937.326,0.629523,0
28.04,45.26,937.32,0.618378,0
28.12,44.72,937.319,0.612813,0
28.21,44.27,937.331,0.74179,0
28.27,44.0,937.324,0.651866,0
28.32,43.71,937.327,0.73615,0
28.36,43.5,937.318,0.691115,0
28.4,43.3,937.319,0.707985,0
28.45,43.09,937.329,0.651866,0
28.5,43.02,937.335,0.679884,0
28.52,42.89,937.323,0.668666,0
28.56,42.75,937.319,0.668666,0
28.6,42.73,937.314,0.685498,0
28.63,42.61,937.32,0.764366,0
28.67,42.5,937.313,0.724877,0
28.69,42.48,937.317,0.691115,0
28.69,42.37,937.305,0.724877,0
28.76,42.3,937.315,0.702359,0
28.77,42.23,937.317,0.713613,0
28.77,42.2,937.331,0.646274,0
28.82,42.17,937.309,0.730513,0
28.8,42.1,937.315,0.707985,0
28.84,42.07,937.319,0.679884,0
28.87,42.02,937.321,0.691115,0
28.88,41.96,937.318,0.719244,0
28.9,41.92,937.308,0.646274,0
28.91,41.86,937.313,0.668666,0
27.52,41.98,937.309,0.815229,0
27.05,43.0,937.303,0.894378,0
26.81,44.01,937.308,0.832193,0
26.69,44.8,937.322,0.753075,0
26.56,45.45,937.32,0.792615,0
26.47,45.96,937.318,0.837848,0
26.41,46.38,937.308,0.775662,0
26.35,46.72,937.302,0.764366,0
26.27,47.01,937.3,0.73615,0
26.2,47.22,937.299,0.781312,0
26.18,47.41,937.295,0.753075,0
26.12,47.59,937.299,0.713613,0
26.09,47.77,937.316,0.702359,0
26.03,47.86,937.329,0.724877,0
25.99,47.93,937.333,0.775662,0
25.98,48.07,937.329,0.724877,0
25.95,48.21,937.329,0.770013,0
25.92,48.26,937.325,0.730513,0
25.91,48.36,937.32,0.724877,0
25.88,48.47,937.325,0.713613,0
25.85,48.52,937.33,0.753075,0
25.82,48.59,937.325,0.764366,0
25.82,48.68,937.322,0.707985,0
25.78,48.72,937.328,0.73615,0
25.75,48.79,937.326,0.792615,0
25.77,48.81,937.321,0.832193,0
25.72,48.89,937.333,0.786963,0
25.7,48.95,937.335,0.758719,0
25.71,49.02,937.331,0.707985,0
25.68,49.06,937.341,0.747431,0
27.14,49.03,937.337,0.651866,0
27.56,47.98,937.333,0.629523,0
27.76,46.85,937.334,0.657462,0
27.91,45.89,937.338,0.601699,0
28.02,45.24,937.333,0.629523,0
28.12,44.7,937.339,0.663062,0
28.18,44.33,937.333,0.657462,0
28.24,44.01,937.342,0.640686,0
28.31,43.75,937.34,0.691115,0
28.38,43.52,937.335,0.674273,0
28.43,43.36,937.333,0.775662,0
28.46,43.17,937.336,0.696736,0
28.5,43.09,937.326,0.691115,0
28.56,42.91,937.328,0.753075,0
28.56,42.84,937.32,0.685498,0
28.6,42.77,937.312,0.691115,0
28.63,42.66,937.31,0.707985,0
28.65,42.6,937.316,0.679884,0
28.67,42.5,937.317,0.713613,0
28.72,42.42,937.326,0.713613,0
28.73,42.39,937.323,0.702359,0
28.77,42.34,937.322,0.730513,0
28.77,42.29,937.337,0.73615,0
28.82,42.24,937.328,0.702359,0
28.82,42.18,937.341,0.691115,0
28.86,42.12,937.347,0.691115,0
28.88,42.07,937.354,0.707985,0
28.87,42.07,937.351,0.685498,0
28.88,42.03,937.365,0.651866,0
28.9,42.0,937.354,0.713613,0
27.5,42.03,937.348,0.815229,0
27.02,43.03,937.346,0.815229,0
26.83,44.09,937.346,0.781312,0
26.69,44.88,937.335,0.719244,0
26.56,45.54,937.353,0.719244,0
26.48,46.02,937.353,0.747431,0
26.41,46.46,937.356,0.646274,0
26.3,46.8,937.346,0.635102,0
26.25,47.05,937.351,0.707985,0
26.25,47.28,937.352,0.635102,0
26.18,47.47,937.347,0.635102,0
26.12,47.66,937.365,0.674273,0
26.06,47.82,937.362,0.646274,0
26.03,47.97,937.359,0.668666,0
26.03,48.1,937.366,0.651866,0
25.99,48.19,937.37,0.635102,0
25.99,48.28,937.365,0.657462,0
25.93,48.34,937.373,0.651866,0
25.89,48.44,937.379,0.668666,0
25.89,48.48,937.381,0.707985,0
25.85,48.59,937.37,0.719244,0
25.82,48.63,937.369,0.747431,0
25.79,48.69,937.362,0.747431,0
25.79,48.72,937.373,0.691115,0
25.78,48.79,937.36,0.691115,0
25.74,48.86,937.354,0.696736,0
25.74,48.93,937.346,0.707985,0
25.72,49.02,937.349,0.657462,0
25.71,49.04,937.346,0.668666,0
25.7,49.04,937.346,0.685498,0
27.15,49.05,937.352,0.57401,0
27.56,47.97,937.362,0.519121,0
27.78,46.83,937.368,0.607253,0
27.92,45.97,937.367,0.623948,0
28.02,45.23,937.372,0.607253,0
28.12,44.76,937.378,0.691115,0
28.18,44.37,937.374,0.707985,0
28.25,44.04,937.372,0.674273,0
28.33,43.78,937.371,0.668666,0
28.38,43.56,937.368,0.730513,0
28.39,43.36,937.368,0.696736,0
28.46,43.18,937.361,0.685498,0
28.5,43.04,937.367,0.724877,0
28.55,42.96,937.365,0.696736,0
28.57,42.84,937.35,0.798267,0
28.62,42.71,937.36,0.764366,0
28.63,42.66,937.351,0.713613,0
28.67,42.56,937.349,0.775662,0
28.69,42.46,937.335,0.724877,0
28.7,42.48,937.337,0.657462,0
28.73,42.43,937.338,0.74179,0
28.77,42.32,937.329,0.691115,0
28.79,42.33,937.344,0.691115,0
28.8,42.28,937.349,0.691115,0
28.83,42.2,937.359,0.651866,0
28.83,42.12,937.362,0.691115,0
28.84,42.11,937.365,0.74179,0
28.86,42.02,937.369,0.74179,0
28.86,42.04,937.37,0.758719,0
28.87,41.96,937.363,0.74179,0
27.5,42.08,937.358,0.854813,0
27.02,43.05,937.351,0.894378,0
26.81,44.08,937.348,0.832193,0
26.69,44.85,937.346,0.798267,0
26.57,45.53,937.358,0.775662,0
26.47,46.04,937.352,0.798267,0
26.37,46.48,937.358,0.826538,0
26.33,46.85,937.363,0.809575,0
26.27,47.08,937.36,0.74179,0
26.18,47.32,937.35,0.786963,0
26.16,47.52,937.353,0.820884,0
26.12,47.68,937.361,0.775662,0
26.08,47.88,937.37,0.74179,0
26.03,47.98,937.364,0.849158,0
25.99,48.11,937.367,0.820884,0
25.96,48.19,937.361,0.832193,0
25.95,48.28,937.36,0.753075,0
25.93,48.39,937.362,0.792615,0
25.92,48.46,937.356,0.753075,0
25.86,48.54,937.363,0.747431,0
25.84,48.58,937.354,0.798267,0
25.82,48.63,937.352,0.713613,0
25.79,48.69,937.349,0.786963,0
25.78,48.75,937.348,0.747431,0
25.79,48.8,937.348,0.770013,0
25.75,48.85,937.343,0.781312,0
25.74,48.95,937.347,0.719244,0
25.72,48.95,937.345,0.764366,0
25.7,48.98,937.343,0.764366,0
25.7,49.03,937.348,0.73615,0
27.14,49.02,937.353,0.612813,0
27.57,47.93,937.358,0.629523,0
27.77,46.81,937.348,0.651866,0
27.9,45.91,937.345,0.607253,0
28.01,45.24,937.349,0.657462,0
28.14,44.66,937.341,0.702359,0
28.18,44.32,937.347,0.707985,0
28.29,43.98,937.336,0.657462,0
28.32,43.74,937.338,0.668666,0
28.38,43.49,937.328,0.713613,0
28.4,43.36,937.322,0.651866,0
28.46,43.18,937.325,0.679884,0
28.5,43.06,937.332,0.747431,0
28.55,42.94,937.329,0.663062,0
28.56,42.83,937.327,0.691115,0
28.6,42.75,937.332,0.657462,0
28.65,42.7,937.333,0.651866,0
28.69,42.63,937.334,0.618378,0
28.7,42.5,937.342,0.713613,0
28.73,42.48,937.346,0.685498,0
28.75,42.4,937.35,0.635102,0
28.79,42.35,937.356,0.674273,0
28.8,42.32,937.365,0.74179,0
28.83,42.24,937.353,0.651866,0
28.83,42.23,937.364,0.663062,0
28.86,42.18,937.369,0.668666,0
28.84,42.12,937.352,0.635102,0
28.9,42.08,937.353,0.674273,0
28.9,42.01,937.339,0.607253,0
28.93,42.01,937.344,0.679884,0
27.53,42.05,937.356,0.73615,0
27.04,43.0,937.355,0.786963,0
26.83,44.05,937.36,0.809575,0
26.68,44.88,937.375,0.786963,0
26.58,45.54,937.364,0.74179,0
26.5,46.04,937.348,0.730513,0
26.41,46.47,937.348,0.719244,0
26.35,46.83,937.347,0.685498,0
26.27,47.09,937.343,0.707985,0
26.22,47.34,937.354,0.707985,0
26.19,47.51,937.348,0.679884,0
26.15,47.7,937.355,0.696736,0
26.09,47.82,937.354,0.691115,0
26.08,47.97,937.361,0.674273,0
26.05,48.05,937.355,0.668666,0
26.02,48.19,937.358,0.668666,0
25.98,48.32,937.348,0.691115,0
25.96,48.37,937.351,0.651866,0
25.92,48.45,937.354,0.640686,0
25.91,48.54,937.365,0.635102,0
25.86,48.6,937.375,0.651866,0
25.84,48.7,937.386,0.691115,0
25.85,48.75,937.374,0.696736,0
25.79,48.8,937.373,0.702359,0
25.79,48.9,937.382,0.646274,0
25.78,48.96,937.381,0.657462,0
25.75,49.0,937.384,0.707985,0
25.75,49.06,937.388,0.635102,0
25.72,49.12,937.378,0.707985,0
25.7,49.13,937.38,0.702359,0
27.15,49.08,937.383,0.557469,0
27.57,48.03,937.385,0.629523,0
27.78,46.93,937.389,0.56849,0
27.92,45.99,937.388,0.635102,0
28.04,45.31,937.403,0.640686,0
28.12,44.78,937.414,0.668666,0
28.21,44.4,937.419,0.679884,0
28.27,44.08,937.416,0.674273,0
28.31,43.79,937.422,0.691115,0
28.36,43.56,937.413,0.590606,0
28.4,43.42,937.413,0.663062,0
28.49,43.28,937.422,0.679884,0
28.52,43.15,937.419,0.663062,0
28.55,43.0,937.422,0.685498,0
28.59,42.88,937.411,0.691115,0
28.62,42.81,937.416,0.635102,0
28.65,42.69,937.413,0.74179,0
28.66,42.68,937.416,0.674273,0
28.7,42.61,937.405,0.74179,0
28.73,42.49,937.403,0.685498,0
28.73,42.48,937.398,0.702359,0
28.77,42.35,937.4,0.707985,0
28.77,42.34,937.409,0.707985,0
28.79,42.3,937.409,0.753075,0
28.82,42.24,937.417,0.74179,0
28.83,42.21,937.41,0.74179,0
28.87,42.17,937.411,0.753075,0
28.87,42.14,937.416,0.764366,0
28.88,42.13,937.411,0.679884,0
28.93,42.06,937.405,0.74179,0
27.5,42.1,937.405,0.877426,0
27.02,43.11,937.41,0.843503,0
26.84,44.14,937.408,0.809575,0
26.69,44.95,937.412,0.837848,0
26.6,45.57,937.402,0.809575,0
26.47,46.1,937.387,0.849158,0
26.43,46.5,937.397,0.786963,0
26.35,46.84,937.402,0.809575,0
26.29,47.14,937.42,0.883077,0
26.2,47.32,937.424,0.792615,0
26.18,47.57,937.413,0.792615,0
26.15,47.74,937.418,0.792615,0
26.12,47.88,937.415,0.854813,0
26.06,48.02,937.422,0.820884,0
26.03,48.13,937.42,0.837848,0
26.0,48.27,937.429,0.832193,0
25.98,48.36,937.433,0.809575,0
25.95,48.45,937.441,0.775662,0
25.92,48.5,937.446,0.798267,0
25.89,48.61,937.441,0.781312,0
25.88,48.68,937.421,0.815229,0
25.84,48.7,937.436,0.832193,0
25.82,48.8,937.425,0.854813,0
25.79,48.9,937.436,0.803921,0
25.78,48.97,937.426,0.809575,0
25.77,48.97,937.429,0.798267,0
25.75,49.05,937.427,0.764366,0
25.72,49.07,937.42,0.786963,0
25.72,49.14,937.417,0.786963,0
25.7,49.19,937.419,0.770013,0
27.18,49.12,937.415,0.646274,0
27.57,48.08,937.414,0.57401,0
27.8,46.99,937.41,0.674273,0
27.95,46.05,937.415,0.663062,0
28.05,45.38,937.409,0.702359,0
28.14,44.86,937.406,0.713613,0
28.22,44.41,937.408,0.775662,0
28.28,44.11,937.403,0.781312,0
28.32,43.82,937.414,0.696736,0
28.38,43.63,937.421,0.702359,0
28.42,43.4,937.422,0.685498,0
28.48,43.27,937.424,0.702359,0
28.53,43.16,937.432,0.679884,0
28.55,43.0,937.43,0.730513,0
28.59,42.88,937.426,0.702359,0
28.62,42.8,937.428,0.758719,0
28.63,42.72,937.434,0.747431,0
28.69,42.62,937.433,0.73615,0
28.69,42.54,937.426,0.753075,0
28.75,42.49,937.415,0.753075,0
28.73,42.44,937.412,0.719244,0
28.79,42.38,937.419,0.713613,0
28.8,42.32,937.418,0.73615,0
28.82,42.25,937.419,0.74179,0
28.82,42.23,937.414,0.792615,0
28.86,42.14,937.419,0.73615,0
28.86,42.14,937.412,0.719244,0
28.87,42.09,937.405,0.758719,0
28.91,42.05,937.421,0.798267,0
28.93,42.01,937.422,0.792615,0
27.53,42.12,937.418,0.933891,0
27.05,43.12,937.416,0.956435,0
26.83,44.16,937.424,0.939529,0
26.71,44.91,937.415,0.894378,0
26.6,45.61,937.408,0.860467,0
26.51,46.13,937.406,0.843503,0
26.43,46.54,937.414,0.849158,0
26.35,46.88,937.421,0.843503,0
26.27,47.16,937.42,0.843503,0
26.26,47.34,937.415,0.860467,0
26.19,47.63,937.408,0.871773,0
26.13,47.74,937.4,0.849158,0
26.12,47.86,937.408,0.826538,0
26.06,48.02,937.419,0.849158,0
26.02,48.12,937.416,0.837848,0
25.99,48.21,937.415,0.798267,0
25.98,48.32,937.399,0.809575,0
25.95,48.44,937.41,0.764366,0
25.91,48.47,937.419,0.781312,0
25.89,48.55,937.42,0.798267,0
25.86,48.62,937.424,0.820884,0
25.84,48.67,937.418,0.86612,0
25.84,48.79,937.433,0.820884,0
25.81,48.83,937.432,0.803921,0
25.79,48.9,937.435,0.781312,0
25.78,48.95,937.42,0.775662,0
25.75,49.02,937.421,0.837848,0
25.72,49.06,937.417,0.803921,0
25.7,49.08,937.412,0.832193,0
25.74,49.18,937.409,0.753075,0
27.15,49.12,937.406,0.691115,0
27.6,48.06,937.409,0.674273,0
27.78,46.87,937.417,0.702359,0
27.91,45.98,937.413,0.758719,0
28.04,45.33,937.403,0.775662,0
28.14,44.82,937.406,0.753075,0
28.22,44.43,937.416,0.74179,0
28.27,44.1,937.41,0.702359,0
28.35,43.82,937.413,0.809575,0
28.38,43.6,937.405,0.707985,0
28.43,43.39,937.409,0.707985,0
28.48,43.23,937.398,0.730513,0
28.52,43.07,937.409,0.747431,0
28.56,42.96,937.413,0.691115,0
28.57,42.87,937.414,0.713613,0
28.63,42.78,937.42,0.679884,0
28.66,42.68,937.417,0.663062,0
28.69,42.61,937.421,0.713613,0
28.72,42.54,937.413,0.747431,0
28.73,42.46,937.405,0.770013,0
28.75,42.41,937.405,0.747431,0
28.79,42.37,937.398,0.730513,0
28.79,42.29,937.401,0.74179,0
28.82,42.26,937.398,0.753075,0
28.83,42.18,937.404,0.753075,0
28.86,42.2,937.407,0.707985,0
28.86,42.18,937.412,0.770013,0
28.88,42.07,937.425,0.770013,0
28.91,42.07,937.417,0.764366,0
28.93,42.03,937.416,0.843503,0
27.53,42.1,937.411,0.922608,0
27.06,43.04,937.409,0.900026,0
26.83,44.11,937.411,0.86612,0
